gene	tx_id	gene_recovery	transcript_recovery	tx_perc_recovery	tx_rank
POGLUT1	NR_024265	12.0	6.0	50.0	1.0
POGLUT1	NM_152305	12.0	6.0	50.0	1.0
HGD	NM_000187	34.0	34.0	100.0	1.0
IQCB1	NM_001319107	80.0	21.0	26.25	1.0
IQCB1	NM_001023570	80.0	21.0	26.25	1.0
ILDR1	NM_001199799	21.0	8.0	38.095238095238095	1.0
CASR	NM_000388	202.0	101.0	50.0	1.0
CASR	NM_001178065	202.0	101.0	50.0	1.0
CSTA	NM_005213	4.0	4.0	100.0	1.0
ADCY5	NM_183357	19.0	11.0	57.89473684210527	1.0
MYLK	NM_001321309	53.0	11.0	20.754716981132077	1.0
MYLK	NM_053027	53.0	11.0	20.754716981132077	1.0
MYLK	NM_053025	53.0	11.0	20.754716981132077	1.0
UMPS	NR_033437	9.0	3.0	33.33333333333333	1.0
UMPS	NM_000373	9.0	3.0	33.33333333333333	1.0
UMPS	NR_033434	9.0	3.0	33.33333333333333	1.0
ZNF148	NM_021964	6.0	6.0	100.0	1.0
UROC1	NM_144639	4.0	2.0	50.0	1.0
UROC1	NM_001165974	4.0	2.0	50.0	1.0
MCM2	NR_073375	2.0	1.0	50.0	1.0
MCM2	NM_004526	2.0	1.0	50.0	1.0
SEC61A1	NM_013336	4.0	4.0	100.0	1.0
GATA2	NM_032638	93.0	32.0	34.40860215053764	1.0
GATA2	NM_001145661	93.0	32.0	34.40860215053764	1.0
RAB7A	NM_004637	1.0	1.0	100.0	1.0
ACAD9	NR_033426	32.0	16.0	50.0	1.0
ACAD9	NM_014049	32.0	16.0	50.0	1.0
GP9	NM_000174	6.0	6.0	100.0	1.0
IFT122	NM_001280545	70.0	10.0	14.285714285714285	1.0
IFT122	NM_052985	70.0	10.0	14.285714285714285	1.0
IFT122	NM_001280541	70.0	10.0	14.285714285714285	1.0
IFT122	NM_052989	70.0	10.0	14.285714285714285	1.0
IFT122	NM_018262	70.0	10.0	14.285714285714285	1.0
IFT122	NM_001280546	70.0	10.0	14.285714285714285	1.0
IFT122	NM_052990	70.0	10.0	14.285714285714285	1.0
RHO	NM_000539	65.0	65.0	100.0	1.0
ATP2C1	NM_001199180	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001199182	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001199181	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001199179	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001001485	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001199183	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001199184	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001199185	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_014382	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001001486	154.0	14.0	9.090909090909092	1.0
ATP2C1	NM_001001487	154.0	14.0	9.090909090909092	1.0
MRPL3	NM_007208	2.0	2.0	100.0	1.0
UBA5	NM_198329	69.0	15.0	21.73913043478261	1.0
UBA5	NM_024818	69.0	15.0	21.73913043478261	1.0
UBA5	NM_001320210	69.0	15.0	21.73913043478261	1.0
NPHP3	NM_153240	66.0	33.0	50.0	1.0
BFSP2	NM_003571	2.0	2.0	100.0	1.0
TF	NM_001063	7.0	7.0	100.0	1.0
SLCO2A1	NM_005630	10.0	10.0	100.0	1.0
CEP63	NM_001042384	12.0	3.0	25.0	1.0
CEP63	NM_001042383	12.0	3.0	25.0	1.0
CEP63	NM_001042400	12.0	3.0	25.0	1.0
CEP63	NM_025180	12.0	3.0	25.0	1.0
KY	NM_178554	3.0	3.0	100.0	1.0
PCCB	NM_001178014	96.0	48.0	50.0	1.0
PCCB	NM_000532	96.0	48.0	50.0	1.0
STAG1	NM_005862	12.0	12.0	100.0	1.0
DZIP1L	NM_173543	6.0	3.0	50.0	1.0
DZIP1L	NM_001170538	6.0	3.0	50.0	1.0
MRAS	NM_012219	18.0	4.0	22.22222222222222	1.0
MRAS	NM_001085049	18.0	4.0	22.22222222222222	1.0
MRAS	NM_001252090	18.0	4.0	22.22222222222222	1.0
PIK3CB	NM_006219	2.0	1.0	50.0	1.0
PIK3CB	NM_001256045	2.0	1.0	50.0	1.0
FOXL2	NM_023067	104.0	104.0	100.0	1.0
MRPS22	NM_020191	6.0	6.0	100.0	1.0
COPB2	NM_004766	2.0	1.0	50.0	1.0
COPB2	NR_023350	2.0	1.0	50.0	1.0
ATR	NM_001184	5.0	5.0	100.0	1.0
PLOD2	NM_182943	11.0	6.0	54.54545454545454	1.0
ZIC1	NM_003412	5.0	5.0	100.0	1.0
AGTR1	NM_031850	15.0	3.0	20.0	1.0
AGTR1	NM_000685	15.0	3.0	20.0	1.0
AGTR1	NM_004835	15.0	3.0	20.0	1.0
AGTR1	NM_009585	15.0	3.0	20.0	1.0
AGTR1	NM_032049	15.0	3.0	20.0	1.0
GYG1	NM_004130	17.0	6.0	35.294117647058826	1.0
GYG1	NM_001184720	17.0	6.0	35.294117647058826	1.0
HPS3	NM_032383	23.0	12.0	52.17391304347826	1.0
CP	NM_000096	83.0	43.0	51.80722891566265	1.0
RNF13	NM_007282	4.0	2.0	50.0	1.0
RNF13	NM_183381	4.0	2.0	50.0	1.0
CLRN1	NM_174878	104.0	23.0	22.115384615384613	1.0
CLRN1	NM_001195794	104.0	23.0	22.115384615384613	1.0
CLRN1	NM_001256819	104.0	23.0	22.115384615384613	1.0
CLRN1	NR_046380	104.0	23.0	22.115384615384613	1.0
MED12L	NM_053002	3.0	3.0	100.0	1.0
P2RY12	NM_022788	8.0	4.0	50.0	1.0
P2RY12	NM_176876	8.0	4.0	50.0	1.0
MME	NM_000902	40.0	10.0	25.0	1.0
MME	NM_007287	40.0	10.0	25.0	1.0
MME	NM_007288	40.0	10.0	25.0	1.0
MME	NM_007289	40.0	10.0	25.0	1.0
SLC33A1	NM_001190992	6.0	3.0	50.0	1.0
SLC33A1	NM_004733	6.0	3.0	50.0	1.0
RSRC1	NM_001271838	6.0	2.0	33.33333333333333	1.0
RSRC1	NM_016625	6.0	2.0	33.33333333333333	1.0
RSRC1	NM_001271834	6.0	2.0	33.33333333333333	1.0
GFM1	NM_001308164	66.0	22.0	33.33333333333333	1.0
GFM1	NM_024996	66.0	22.0	33.33333333333333	1.0
GFM1	NM_001308166	66.0	22.0	33.33333333333333	1.0
IFT80	NM_020800	33.0	11.0	33.33333333333333	1.0
IFT80	NM_001190241	33.0	11.0	33.33333333333333	1.0
IFT80	NM_001190242	33.0	11.0	33.33333333333333	1.0
SI	NM_001041	7.0	7.0	100.0	1.0
BCHE	NM_000055	84.0	40.0	47.61904761904761	1.0
BCHE	NR_137636	84.0	40.0	47.61904761904761	1.0
PDCD10	NM_145859	48.0	16.0	33.33333333333333	1.0
PDCD10	NM_145860	48.0	16.0	33.33333333333333	1.0
PDCD10	NM_007217	48.0	16.0	33.33333333333333	1.0
SERPINI1	NM_001122752	10.0	5.0	50.0	1.0
SERPINI1	NM_005025	10.0	5.0	50.0	1.0
MECOM	NM_001205194	28.0	4.0	14.285714285714285	1.0
MECOM	NM_004991	28.0	4.0	14.285714285714285	1.0
MECOM	NM_001164000	28.0	4.0	14.285714285714285	1.0
MECOM	NM_001105078	28.0	4.0	14.285714285714285	1.0
MECOM	NM_005241	28.0	4.0	14.285714285714285	1.0
MECOM	NM_001163999	28.0	4.0	14.285714285714285	1.0
MECOM	NM_001105077	28.0	4.0	14.285714285714285	1.0
TERC	NR_001566	37.0	37.0	100.0	1.0
SLC7A14	NM_020949	4.0	4.0	100.0	1.0
SLC2A2	NM_001278659	41.0	14.0	34.146341463414636	1.0
SLC2A2	NM_000340	41.0	14.0	34.146341463414636	1.0
TNIK	NM_001161566	8.0	1.0	12.5	1.0
TNIK	NM_001161565	8.0	1.0	12.5	1.0
TNIK	NM_001161562	8.0	1.0	12.5	1.0
TNIK	NM_001161561	8.0	1.0	12.5	1.0
TNIK	NM_001161564	8.0	1.0	12.5	1.0
TNIK	NM_001161563	8.0	1.0	12.5	1.0
TNIK	NM_001161560	8.0	1.0	12.5	1.0
TNIK	NM_015028	8.0	1.0	12.5	1.0
PLD1	NM_001130081	6.0	3.0	50.0	1.0
PLD1	NM_002662	6.0	3.0	50.0	1.0
GHSR	NM_198407	4.0	2.0	50.0	1.0
GHSR	NM_004122	4.0	2.0	50.0	1.0
TBL1XR1	NM_024665	96.0	24.0	25.0	1.0
TBL1XR1	NM_001321194	96.0	24.0	25.0	1.0
TBL1XR1	NM_001321195	96.0	24.0	25.0	1.0
TBL1XR1	NM_001321193	96.0	24.0	25.0	1.0
PIK3CA	NM_006218	70.0	70.0	100.0	1.0
GNB4	NM_021629	3.0	3.0	100.0	1.0
ACTL6A	NM_178042	3.0	1.0	33.33333333333333	1.0
ACTL6A	NM_004301	3.0	1.0	33.33333333333333	1.0
ACTL6A	NM_177989	3.0	1.0	33.33333333333333	1.0
CCDC39	NM_181426	27.0	27.0	100.0	1.0
DNAJC19	NR_046073	6.0	1.0	16.666666666666664	1.0
DNAJC19	NR_033721	6.0	1.0	16.666666666666664	1.0
DNAJC19	NR_033722	6.0	1.0	16.666666666666664	1.0
DNAJC19	NR_033723	6.0	1.0	16.666666666666664	1.0
DNAJC19	NM_145261	6.0	1.0	16.666666666666664	1.0
DNAJC19	NM_001190233	6.0	1.0	16.666666666666664	1.0
SOX2	NM_003106	30.0	30.0	100.0	1.0
MCCC1	NM_020166	135.0	37.0	27.40740740740741	1.0
KLHL24	NM_017644	5.0	5.0	100.0	1.0
EIF2B5	NM_003907	23.0	23.0	100.0	1.0
DVL3	NM_004423	5.0	5.0	100.0	1.0
AP2M1	NM_001311198	3.0	1.0	33.33333333333333	1.0
AP2M1	NM_004068	3.0	1.0	33.33333333333333	1.0
AP2M1	NM_001025205	3.0	1.0	33.33333333333333	1.0
ALG3	NM_001006941	45.0	12.0	26.666666666666668	1.0
ALG3	NR_024534	45.0	12.0	26.666666666666668	1.0
ALG3	NM_005787	45.0	12.0	26.666666666666668	1.0
CLCN2	NM_001171089	84.0	22.0	26.190476190476193	1.0
CLCN2	NM_004366	84.0	22.0	26.190476190476193	1.0
THPO	NM_001290028	20.0	2.0	10.0	1.0
THPO	NM_001290026	20.0	2.0	10.0	1.0
THPO	NM_001290022	20.0	2.0	10.0	1.0
THPO	NM_001290027	20.0	2.0	10.0	1.0
THPO	NM_001290003	20.0	2.0	10.0	1.0
THPO	NM_001289998	20.0	2.0	10.0	1.0
THPO	NM_001177598	20.0	2.0	10.0	1.0
THPO	NM_001177597	20.0	2.0	10.0	1.0
THPO	NM_001289997	20.0	2.0	10.0	1.0
THPO	NM_000460	20.0	2.0	10.0	1.0
EHHADH	NM_001966	2.0	1.0	50.0	1.0
EHHADH	NM_001166415	2.0	1.0	50.0	1.0
LIPH	NM_139248	5.0	5.0	100.0	1.0
CRYGS	NM_017541	3.0	3.0	100.0	1.0
DNAJB11	NM_016306	5.0	5.0	100.0	1.0
AHSG	NM_001622	1.0	1.0	100.0	1.0
HRG	NM_000412	1.0	1.0	100.0	1.0
KNG1	NM_000893	2.0	1.0	50.0	1.0
KNG1	NM_001102416	2.0	1.0	50.0	1.0
ADIPOQ	NM_001177800	3.0	1.0	33.33333333333333	1.0
ADIPOQ	NM_004797	3.0	1.0	33.33333333333333	1.0
ADIPOQ	NR_046662	3.0	1.0	33.33333333333333	1.0
MASP1	NR_033519	23.0	9.0	39.130434782608695	1.0
MASP1	NM_139125	23.0	9.0	39.130434782608695	1.0
TP63	NM_001114980	581.0	53.0	9.122203098106713	1.0
P3H2	NM_018192	15.0	8.0	53.333333333333336	1.0
CLDN1	NM_021101	3.0	3.0	100.0	1.0
CLDN16	NM_006580	19.0	19.0	100.0	1.0
FGF12	NM_004113	4.0	2.0	50.0	1.0
FGF12	NM_021032	4.0	2.0	50.0	1.0
OPA1	NM_130837	592.0	75.0	12.66891891891892	1.0
OPA1	NM_130834	592.0	75.0	12.66891891891892	1.0
OPA1	NM_130836	592.0	75.0	12.66891891891892	1.0
OPA1	NM_015560	592.0	75.0	12.66891891891892	1.0
TFRC	NM_001128148	2.0	1.0	50.0	1.0
TFRC	NM_003234	2.0	1.0	50.0	1.0
PCYT1A	NM_001312673	24.0	12.0	50.0	1.0
PCYT1A	NM_005017	24.0	12.0	50.0	1.0
TCTEX1D2	NM_152773	2.0	2.0	100.0	1.0
RNF168	NM_152617	4.0	4.0	100.0	1.0
CEP19	NM_032898	2.0	2.0	100.0	1.0
RUBCN	NM_001145642	9.0	3.0	33.33333333333333	1.0
RUBCN	NM_014687	9.0	3.0	33.33333333333333	1.0
RUBCN	NM_001346873	9.0	3.0	33.33333333333333	1.0
RPL35A	NM_000996	10.0	5.0	50.0	1.0
RPL35A	NM_001316311	10.0	5.0	50.0	1.0
PIGG	NR_144327	247.0	13.0	5.263157894736842	1.0
PDE6B	NM_000283	85.0	30.0	35.294117647058826	1.0
PDE6B	NM_001145291	85.0	30.0	35.294117647058826	1.0
CPLX1	NM_006651	2.0	2.0	100.0	1.0
SLC26A1	NM_022042	20.0	10.0	50.0	1.0
SLC26A1	NM_213613	20.0	10.0	50.0	1.0
IDUA	NR_110313	142.0	71.0	50.0	1.0
IDUA	NM_000203	142.0	71.0	50.0	1.0
CTBP1	NM_001328	2.0	1.0	50.0	1.0
CTBP1	NM_001012614	2.0	1.0	50.0	1.0
UVSSA	NM_001317934	9.0	3.0	33.33333333333333	1.0
UVSSA	NM_020894	9.0	3.0	33.33333333333333	1.0
UVSSA	NM_001317935	9.0	3.0	33.33333333333333	1.0
FGFR3	NM_000142	127.0	47.0	37.00787401574803	1.0
NSD2	NM_001042424	30.0	5.0	16.666666666666664	1.0
NSD2	NM_133335	30.0	5.0	16.666666666666664	1.0
NSD2	NM_133330	30.0	5.0	16.666666666666664	1.0
NSD2	NM_133331	30.0	5.0	16.666666666666664	1.0
NSD2	NM_007331	30.0	5.0	16.666666666666664	1.0
NSD2	NM_133334	30.0	5.0	16.666666666666664	1.0
NAT8L	NM_178557	1.0	1.0	100.0	1.0
SH3BP2	NM_001122681	36.0	9.0	25.0	1.0
SH3BP2	NM_001145855	36.0	9.0	25.0	1.0
SH3BP2	NM_001145856	36.0	9.0	25.0	1.0
SH3BP2	NM_003023	36.0	9.0	25.0	1.0
HTT	NM_002111	3.0	3.0	100.0	1.0
DOK7	NM_001301071	88.0	23.0	26.136363636363637	1.0
DOK7	NM_173660	88.0	23.0	26.136363636363637	1.0
DOK7	NM_001164673	88.0	23.0	26.136363636363637	1.0
LRPAP1	NM_002337	6.0	4.0	66.66666666666666	1.0
MSX1	NM_002448	11.0	11.0	100.0	1.0
EVC2	NM_147127	103.0	55.0	53.398058252427184	1.0
EVC	NM_153717	100.0	37.0	37.0	1.0
EVC	NM_001306090	100.0	37.0	37.0	1.0
JAKMIP1	NM_001099433	4.0	1.0	25.0	1.0
JAKMIP1	NM_144720	4.0	1.0	25.0	1.0
JAKMIP1	NM_001306134	4.0	1.0	25.0	1.0
JAKMIP1	NM_001306133	4.0	1.0	25.0	1.0
WFS1	NM_006005	108.0	54.0	50.0	1.0
WFS1	NM_001145853	108.0	54.0	50.0	1.0
CPZ	NM_001014448	6.0	2.0	33.33333333333333	1.0
CPZ	NM_001014447	6.0	2.0	33.33333333333333	1.0
CPZ	NM_003652	6.0	2.0	33.33333333333333	1.0
HMX1	NM_018942	1.0	1.0	100.0	1.0
SLC2A9	NM_001001290	8.0	4.0	50.0	1.0
SLC2A9	NM_020041	8.0	4.0	50.0	1.0
RAB28	NM_004249	10.0	4.0	40.0	1.0
NKX3	NM_001189	3.0	3.0	100.0	1.0
CC2D2A	NM_001080522	68.0	64.0	94.11764705882352	1.0
PROM1	NM_001145848	119.0	17.0	14.285714285714285	1.0
PROM1	NM_001145847	119.0	17.0	14.285714285714285	1.0
PROM1	NM_001145852	119.0	17.0	14.285714285714285	1.0
PROM1	NM_001145851	119.0	17.0	14.285714285714285	1.0
PROM1	NM_001145850	119.0	17.0	14.285714285714285	1.0
PROM1	NM_001145849	119.0	17.0	14.285714285714285	1.0
PROM1	NM_006017	119.0	17.0	14.285714285714285	1.0
TAPT1	NM_153365	2.0	2.0	100.0	1.0
QDPR	NM_001306140	20.0	10.0	50.0	1.0
QDPR	NM_000320	20.0	10.0	50.0	1.0
SLIT2	NM_001289135	6.0	2.0	33.33333333333333	1.0
SLIT2	NM_004787	6.0	2.0	33.33333333333333	1.0
SLIT2	NM_001289136	6.0	2.0	33.33333333333333	1.0
ADGRA3	NM_145290	1.0	1.0	100.0	1.0
SOD3	NM_003102	1.0	1.0	100.0	1.0
SEPSECS	NM_016955	8.0	8.0	100.0	1.0
SLC34A2	NM_006424	9.0	3.0	33.33333333333333	1.0
SLC34A2	NM_001177998	9.0	3.0	33.33333333333333	1.0
SLC34A2	NM_001177999	9.0	3.0	33.33333333333333	1.0
RBPJ	NM_005349	24.0	6.0	25.0	1.0
RBPJ	NM_203283	24.0	6.0	25.0	1.0
RBPJ	NM_203284	24.0	6.0	25.0	1.0
RBPJ	NM_015874	24.0	6.0	25.0	1.0
WDR19	NM_025132	56.0	28.0	50.0	1.0
WDR19	NM_001317924	56.0	28.0	50.0	1.0
LIAS	NM_006859	25.0	7.0	28.000000000000004	1.0
LIAS	NM_194451	25.0	7.0	28.000000000000004	1.0
UGDH	NM_001184700	3.0	1.0	33.33333333333333	1.0
UGDH	NM_001184701	3.0	1.0	33.33333333333333	1.0
UGDH	NM_003359	3.0	1.0	33.33333333333333	1.0
UCHL1	NM_004181	4.0	4.0	100.0	1.0
PHOX2B	NM_003924	10.0	10.0	100.0	1.0
SLC30A9	NM_006345	1.0	1.0	100.0	1.0
GRXCR1	NM_001080476	5.0	5.0	100.0	1.0
GUF1	NM_001345867	3.0	1.0	33.33333333333333	1.0
GUF1	NM_001345869	3.0	1.0	33.33333333333333	1.0
GUF1	NM_021927	3.0	1.0	33.33333333333333	1.0
GABRA2	NM_001286827	16.0	4.0	25.0	1.0
GABRA2	NM_000807	16.0	4.0	25.0	1.0
GABRA2	NM_001330690	16.0	4.0	25.0	1.0
GABRA2	NM_001114175	16.0	4.0	25.0	1.0
GABRB1	NM_000812	3.0	3.0	100.0	1.0
CORIN	NM_001278585	6.0	2.0	33.33333333333333	1.0
CORIN	NM_006587	6.0	2.0	33.33333333333333	1.0
CORIN	NM_001278586	6.0	2.0	33.33333333333333	1.0
CNGA1	NM_000087	24.0	12.0	50.0	1.0
CNGA1	NM_001142564	24.0	12.0	50.0	1.0
SGCB	NM_000232	22.0	22.0	100.0	1.0
PDGFRA	NM_001347828	90.0	20.0	22.22222222222222	1.0
PDGFRA	NM_006206	90.0	20.0	22.22222222222222	1.0
PDGFRA	NM_001347829	90.0	20.0	22.22222222222222	1.0
PDGFRA	NM_001347830	90.0	20.0	22.22222222222222	1.0
KIT	NM_000222	132.0	66.0	50.0	1.0
KIT	NM_001093772	132.0	66.0	50.0	1.0
KDR	NM_002253	1.0	1.0	100.0	1.0
SRD5A3	NM_024592	11.0	11.0	100.0	1.0
TMEM165	NR_073070	6.0	3.0	50.0	1.0
TMEM165	NM_018475	6.0	3.0	50.0	1.0
CEP135	NM_025009	6.0	6.0	100.0	1.0
SRP72	NM_006947	4.0	2.0	50.0	1.0
SRP72	NM_001267722	4.0	2.0	50.0	1.0
REST	NM_005612	10.0	5.0	50.0	1.0
REST	NM_001193508	10.0	5.0	50.0	1.0
TECRL	NM_001010874	1.0	1.0	100.0	1.0
EPHA5	NM_182472	6.0	1.0	16.666666666666664	1.0
EPHA5	NM_004439	6.0	1.0	16.666666666666664	1.0
EPHA5	NM_001281766	6.0	1.0	16.666666666666664	1.0
EPHA5	NM_001281765	6.0	1.0	16.666666666666664	1.0
EPHA5	NM_001318761	6.0	1.0	16.666666666666664	1.0
EPHA5	NM_001281767	6.0	1.0	16.666666666666664	1.0
STAP1	NM_012108	2.0	1.0	50.0	1.0
STAP1	NM_001317769	2.0	1.0	50.0	1.0
GNRHR	NM_000406	36.0	19.0	52.77777777777778	1.0
ENAM	NM_031889	4.0	4.0	100.0	1.0
SLC4A4	NM_003759	13.0	5.0	38.46153846153847	1.0
ADAMTS3	NM_014243	3.0	3.0	100.0	1.0
ALB	NM_000477	7.0	7.0	100.0	1.0
AFP	NM_001134	2.0	2.0	100.0	1.0
C4orf26	NM_001206981	14.0	4.0	28.57142857142857	1.0
C4orf26	NM_178497	14.0	4.0	28.57142857142857	1.0
SCARB2	NM_005506	25.0	15.0	60.0	1.0
FRAS1	NM_025074	38.0	24.0	63.1578947368421	1.0
ANTXR2	NM_058172	56.0	15.0	26.785714285714285	1.0
ANTXR2	NM_001145794	56.0	15.0	26.785714285714285	1.0
PRDM8	NM_020226	2.0	1.0	50.0	1.0
PRDM8	NM_001099403	2.0	1.0	50.0	1.0
FGF5	NM_004464	5.0	2.0	40.0	1.0
FGF5	NM_033143	5.0	2.0	40.0	1.0
HNRNPDL	NM_031372	5.0	2.0	40.0	1.0
HNRNPDL	NR_003249	5.0	2.0	40.0	1.0
COQ2	NM_015697	12.0	12.0	100.0	1.0
FAM175A	NM_001345962	4.0	2.0	50.0	1.0
FAM175A	NM_139076	4.0	2.0	50.0	1.0
WDFY3	NM_014991	1.0	1.0	100.0	1.0
DSPP	NM_014208	10.0	10.0	100.0	1.0
DMP1	NM_004407	10.0	5.0	50.0	1.0
DMP1	NM_001079911	10.0	5.0	50.0	1.0
PKD2	NM_000297	62.0	62.0	100.0	1.0
PYURF	NM_032906	2.0	2.0	100.0	1.0
PIGY	NM_001042616	2.0	2.0	100.0	1.0
SNCA	NM_001146055	16.0	4.0	25.0	1.0
SNCA	NM_000345	16.0	4.0	25.0	1.0
SNCA	NM_007308	16.0	4.0	25.0	1.0
SNCA	NM_001146054	16.0	4.0	25.0	1.0
GRID2	NM_001510	6.0	3.0	50.0	1.0
GRID2	NM_001286838	6.0	3.0	50.0	1.0
SMARCAD1	NM_001254949	1.0	1.0	100.0	1.0
BMPR1B	NM_001203	44.0	11.0	25.0	1.0
BMPR1B	NM_001256792	44.0	11.0	25.0	1.0
BMPR1B	NM_001256793	44.0	11.0	25.0	1.0
BMPR1B	NM_001256794	44.0	11.0	25.0	1.0
PDHA2	NM_005390	1.0	1.0	100.0	1.0
TRMT10A	NM_001134666	9.0	3.0	33.33333333333333	1.0
TRMT10A	NM_001134665	9.0	3.0	33.33333333333333	1.0
TRMT10A	NM_152292	9.0	3.0	33.33333333333333	1.0
MTTP	NM_000253	18.0	9.0	50.0	1.0
MTTP	NM_001300785	18.0	9.0	50.0	1.0
PPP3CA	NM_001130692	33.0	11.0	33.33333333333333	1.0
PPP3CA	NM_001130691	33.0	11.0	33.33333333333333	1.0
PPP3CA	NM_000944	33.0	11.0	33.33333333333333	1.0
SLC39A8	NM_001135147	7.0	2.0	28.57142857142857	1.0
SLC39A8	NM_001135146	7.0	2.0	28.57142857142857	1.0
SLC39A8	NM_022154	7.0	2.0	28.57142857142857	1.0
NFKB1	NM_003998	27.0	9.0	33.33333333333333	1.0
NFKB1	NM_001165412	27.0	9.0	33.33333333333333	1.0
NFKB1	NM_001319226	27.0	9.0	33.33333333333333	1.0
MANBA	NM_005908	12.0	12.0	100.0	1.0
CISD2	NM_001008388	1.0	1.0	100.0	1.0
SLC9B1	NR_047515	3.0	1.0	33.33333333333333	1.0
SLC9B1	NR_047513	3.0	1.0	33.33333333333333	1.0
SLC9B1	NM_001100874	3.0	1.0	33.33333333333333	1.0
CENPE	NM_001286734	6.0	3.0	50.0	1.0
CENPE	NM_001813	6.0	3.0	50.0	1.0
TACR3	NM_001059	7.0	7.0	100.0	1.0
PPA2	NM_176869	23.0	9.0	39.130434782608695	1.0
TBCK	NM_001163436	39.0	8.0	20.51282051282051	1.0
TBCK	NM_001163437	39.0	8.0	20.51282051282051	1.0
TBCK	NM_001163435	39.0	8.0	20.51282051282051	1.0
TBCK	NM_001290768	39.0	8.0	20.51282051282051	1.0
AIMP1	NM_001142415	15.0	5.0	33.33333333333333	1.0
AIMP1	NM_004757	15.0	5.0	33.33333333333333	1.0
AIMP1	NM_001142416	15.0	5.0	33.33333333333333	1.0
SGMS2	NM_001136258	9.0	3.0	33.33333333333333	1.0
SGMS2	NM_152621	9.0	3.0	33.33333333333333	1.0
SGMS2	NM_001136257	9.0	3.0	33.33333333333333	1.0
LOC101929595	NR_125929	3.0	3.0	100.0	1.0
CYP2U1	NM_183075	16.0	16.0	100.0	1.0
HADH	NM_001184705	17.0	6.0	35.294117647058826	1.0
HADH	NM_005327	17.0	6.0	35.294117647058826	1.0
COL25A1	NM_198721	7.0	2.0	28.57142857142857	1.0
COL25A1	NM_032518	7.0	2.0	28.57142857142857	1.0
COL25A1	NM_001256074	7.0	2.0	28.57142857142857	1.0
CFI	NM_001331035	30.0	10.0	33.33333333333333	1.0
CFI	NM_000204	30.0	10.0	33.33333333333333	1.0
CFI	NM_001318057	30.0	10.0	33.33333333333333	1.0
LRIT3	NM_198506	4.0	4.0	100.0	1.0
EGF	NM_001963	3.0	1.0	33.33333333333333	1.0
EGF	NM_001178130	3.0	1.0	33.33333333333333	1.0
EGF	NM_001178131	3.0	1.0	33.33333333333333	1.0
PITX2	NM_001204399	114.0	19.0	16.666666666666664	1.0
PITX2	NM_001204398	114.0	19.0	16.666666666666664	1.0
PITX2	NM_153427	114.0	19.0	16.666666666666664	1.0
PITX2	NM_153426	114.0	19.0	16.666666666666664	1.0
PITX2	NM_001204397	114.0	19.0	16.666666666666664	1.0
PITX2	NM_000325	114.0	19.0	16.666666666666664	1.0
ALPK1	NM_025144	3.0	1.0	33.33333333333333	1.0
ALPK1	NM_001102406	3.0	1.0	33.33333333333333	1.0
ALPK1	NM_001253884	3.0	1.0	33.33333333333333	1.0
ZGRF1	NM_018392	2.0	2.0	100.0	1.0
LARP7	NM_001267039	52.0	13.0	25.0	1.0
LARP7	NM_016648	52.0	13.0	25.0	1.0
LARP7	NR_049768	52.0	13.0	25.0	1.0
LARP7	NM_015454	52.0	13.0	25.0	1.0
ANK2	NM_001148	10.0	6.0	60.0	1.0
PRSS12	NM_003619	1.0	1.0	100.0	1.0
SEC24D	NM_014822	22.0	11.0	50.0	1.0
SEC24D	NM_001318066	22.0	11.0	50.0	1.0
MYOZ2	NM_016599	1.0	1.0	100.0	1.0
PRDM5	NM_001300824	12.0	4.0	33.33333333333333	1.0
PRDM5	NM_001300823	12.0	4.0	33.33333333333333	1.0
PRDM5	NM_018699	12.0	4.0	33.33333333333333	1.0
EXOSC9	NM_001034194	4.0	2.0	50.0	1.0
EXOSC9	NM_005033	4.0	2.0	50.0	1.0
BBS7	NM_176824	34.0	17.0	50.0	1.0
BBS7	NM_018190	34.0	17.0	50.0	1.0
TRPC3	NM_001130698	2.0	1.0	50.0	1.0
TRPC3	NM_003305	2.0	1.0	50.0	1.0
KIAA1109	NM_015312	6.0	6.0	100.0	1.0
IL21	NM_021803	2.0	1.0	50.0	1.0
IL21	NM_001207006	2.0	1.0	50.0	1.0
BBS12	NM_001178007	66.0	33.0	50.0	1.0
BBS12	NM_152618	66.0	33.0	50.0	1.0
SPATA5	NM_145207	62.0	22.0	35.483870967741936	1.0
SPATA5	NM_001345856	62.0	22.0	35.483870967741936	1.0
FAT4	NM_001291303	35.0	12.0	34.285714285714285	1.0
FAT4	NM_001291285	35.0	12.0	34.285714285714285	1.0
INTU	NM_015693	3.0	3.0	100.0	1.0
PLK4	NM_014264	6.0	2.0	33.33333333333333	1.0
PLK4	NM_001190799	6.0	2.0	33.33333333333333	1.0
PLK4	NM_001190801	6.0	2.0	33.33333333333333	1.0
MFSD8	NM_152778	19.0	19.0	100.0	1.0
ELF2	NM_001331036	2.0	1.0	50.0	1.0
