tx_id	gene	gene_recovery	transcript_recovery	tx_perc_recovery
NM_147196	TMIE	6.0	6.0	100.0
NM_000258	MYL3	9.0	9.0	100.0
NM_000316	PTH1R	20.0	10.0	50.0
NM_001184744	PTH1R	20.0	10.0	50.0
NM_015175	NBEAL2	18.0	18.0	100.0
NM_014159	SETD2	11.0	11.0	100.0
NM_015466	PTPN23	24.0	12.0	50.0
NM_001304482	PTPN23	24.0	12.0	50.0
NM_003074	SMARCC1	5.0	5.0	100.0
NM_001330990	DHX30	21.0	7.0	33.33333333333333
NM_014966	DHX30	21.0	7.0	33.33333333333333
NM_138615	DHX30	21.0	7.0	33.33333333333333
NR_075079	DHX30	21.0	0.0	0.0
NM_016381	TREX1	96.0	32.0	33.33333333333333
NM_033629	TREX1	96.0	32.0	33.33333333333333
NM_007248	TREX1	96.0	32.0	33.33333333333333
NM_000094	COL7A1	139.0	139.0	100.0
NM_000387	SLC25A20	11.0	11.0	100.0
NM_177938	P4HTM	5.0	3.0	60.0
NM_177939	P4HTM	5.0	2.0	40.0
NM_001320546	WDR6	3.0	1.0	33.33333333333333
NM_018031	WDR6	3.0	1.0	33.33333333333333
NM_001320547	WDR6	3.0	1.0	33.33333333333333
NM_199074	NDUFAF3	25.0	6.0	24.0
NM_199073	NDUFAF3	25.0	6.0	24.0
NM_199069	NDUFAF3	25.0	7.0	28.000000000000004
NM_199070	NDUFAF3	25.0	6.0	24.0
NM_001320584	QRICH1	40.0	5.0	12.5
NM_001320585	QRICH1	40.0	5.0	12.5
NM_198880	QRICH1	40.0	5.0	12.5
NM_017730	QRICH1	40.0	5.0	12.5
NM_001320583	QRICH1	40.0	5.0	12.5
NM_001320580	QRICH1	40.0	5.0	12.5
NM_001320582	QRICH1	40.0	5.0	12.5
NM_001320581	QRICH1	40.0	5.0	12.5
NR_073590	QARS	51.0	17.0	33.33333333333333
NM_001272073	QARS	51.0	17.0	33.33333333333333
NM_005051	QARS	51.0	17.0	33.33333333333333
NM_001199162	USP19	8.0	2.0	25.0
NM_001199161	USP19	8.0	2.0	25.0
NM_006677	USP19	8.0	2.0	25.0
NM_001199160	USP19	8.0	2.0	25.0
NM_002292	LAMB2	17.0	17.0	100.0
NM_173546	KLHDC8B	1.0	1.0	100.0
NM_001313945	RHOA	53.0	5.0	9.433962264150944
NM_001313944	RHOA	53.0	8.0	15.09433962264151
NM_001313946	RHOA	53.0	8.0	15.09433962264151
NM_001313947	RHOA	53.0	8.0	15.09433962264151
NM_001664	RHOA	53.0	8.0	15.09433962264151
NM_001313943	RHOA	53.0	8.0	15.09433962264151
NM_001313941	RHOA	53.0	8.0	15.09433962264151
NM_001164711	AMT	169.0	28.0	16.56804733727811
NR_028435	AMT	169.0	36.0	21.301775147928996
NM_001164710	AMT	169.0	33.0	19.526627218934912
NM_001164712	AMT	169.0	36.0	21.301775147928996
NM_000481	AMT	169.0	36.0	21.301775147928996
NM_032316	NICN1	8.0	8.0	100.0
NM_001177643	DAG1	182.0	14.0	7.6923076923076925
NM_001177644	DAG1	182.0	14.0	7.6923076923076925
NM_001177634	DAG1	182.0	14.0	7.6923076923076925
NM_001177640	DAG1	182.0	14.0	7.6923076923076925
NM_001177642	DAG1	182.0	14.0	7.6923076923076925
NM_001177636	DAG1	182.0	14.0	7.6923076923076925
NM_001165928	DAG1	182.0	14.0	7.6923076923076925
NM_001177637	DAG1	182.0	14.0	7.6923076923076925
NM_001177638	DAG1	182.0	14.0	7.6923076923076925
NM_001177641	DAG1	182.0	14.0	7.6923076923076925
NM_004393	DAG1	182.0	14.0	7.6923076923076925
NM_001177635	DAG1	182.0	14.0	7.6923076923076925
NM_001177639	DAG1	182.0	14.0	7.6923076923076925
NM_021971	GMPPB	30.0	15.0	50.0
NM_013334	GMPPB	30.0	15.0	50.0
NM_005879	TRAIP	2.0	2.0	100.0
NM_144499	GNAT1	8.0	4.0	50.0
NM_000172	GNAT1	8.0	4.0	50.0
NM_001282619	GNAI2	24.0	4.0	16.666666666666664
NM_001282620	GNAI2	24.0	4.0	16.666666666666664
NM_001282617	GNAI2	24.0	4.0	16.666666666666664
NM_002070	GNAI2	24.0	4.0	16.666666666666664
NM_001282618	GNAI2	24.0	4.0	16.666666666666664
NM_001166425	GNAI2	24.0	4.0	16.666666666666664
NM_153281	HYAL1	10.0	2.0	20.0
NM_153285	HYAL1	10.0	1.0	10.0
NM_153283	HYAL1	10.0	1.0	10.0
NM_153282	HYAL1	10.0	2.0	20.0
NM_033159	HYAL1	10.0	2.0	20.0
NR_047690	HYAL1	10.0	2.0	20.0
NM_001308379	ZMYND10	14.0	7.0	50.0
NM_015896	ZMYND10	14.0	7.0	50.0
NM_006545	NPRL2	4.0	4.0	100.0
NR_111912	CYB561D2	2.0	0.0	0.0
NM_007022	CYB561D2	2.0	0.0	0.0
NM_001291284	CYB561D2	2.0	0.0	0.0
NR_111913	CYB561D2	2.0	1.0	50.0
NR_111914	CYB561D2	2.0	1.0	50.0
NM_001291101	CACNA2D2	43.0	10.0	23.25581395348837
NM_006030	CACNA2D2	43.0	11.0	25.581395348837212
NM_001005505	CACNA2D2	43.0	11.0	25.581395348837212
NM_001174051	CACNA2D2	43.0	11.0	25.581395348837212
NM_001243926	MAPKAPK3	3.0	1.0	33.33333333333333
NM_001243925	MAPKAPK3	3.0	1.0	33.33333333333333
NM_004635	MAPKAPK3	3.0	1.0	33.33333333333333
NM_004947	DOCK3	2.0	2.0	100.0
NM_001316331	ABHD14A	4.0	4.0	100.0
NM_015407	ABHD14A	4.0	0.0	0.0
NM_000666	ACY1	19.0	4.0	21.052631578947366
NM_001198897	ACY1	19.0	3.0	15.789473684210526
NM_001198896	ACY1	19.0	4.0	21.052631578947366
NM_001198898	ACY1	19.0	4.0	21.052631578947366
NM_001198895	ACY1	19.0	4.0	21.052631578947366
NM_001161580	POC1A	15.0	5.0	33.33333333333333
NM_015426	POC1A	15.0	5.0	33.33333333333333
NM_001161581	POC1A	15.0	5.0	33.33333333333333
NR_026699	GLYCTK	3.0	1.0	33.33333333333333
NM_145262	GLYCTK	3.0	1.0	33.33333333333333
NR_026701	GLYCTK	3.0	1.0	33.33333333333333
NR_026702	GLYCTK	3.0	0.0	0.0
NR_026700	GLYCTK	3.0	0.0	0.0
NM_001144951	GLYCTK	3.0	0.0	0.0
NR_046719	GLYCTK	3.0	0.0	0.0
NM_015512	DNAH1	14.0	14.0	100.0
NM_004656	BAP1	65.0	65.0	100.0
NM_003280	TNNC1	9.0	9.0	100.0
NM_018313	PBRM1	1.0	0.0	0.0
NM_181042	PBRM1	1.0	1.0	100.0
NM_001193533	NEK4	2.0	1.0	50.0
NM_003157	NEK4	2.0	1.0	50.0
NM_052859	RFT1	11.0	11.0	100.0
NM_006254	PRKCD	6.0	2.0	33.33333333333333
NM_212539	PRKCD	6.0	2.0	33.33333333333333
NM_001316327	PRKCD	6.0	2.0	33.33333333333333
NM_001135055	TKT	12.0	3.0	25.0
NR_047580	TKT	12.0	3.0	25.0
NM_001064	TKT	12.0	3.0	25.0
NM_001258028	TKT	12.0	3.0	25.0
NM_001128840	CACNA1D	7.0	2.0	28.57142857142857
NM_001128839	CACNA1D	7.0	2.0	28.57142857142857
NM_000720	CACNA1D	7.0	3.0	42.857142857142854
NM_003392	WNT5A	14.0	7.0	50.0
NM_001256105	WNT5A	14.0	7.0	50.0
NM_001318864	IL17RD	10.0	5.0	50.0
NM_017563	IL17RD	10.0	5.0	50.0
NM_003865	HESX1	10.0	10.0	100.0
NM_012096	APPL1	2.0	2.0	100.0
NM_001164317	FLNB	181.0	45.0	24.861878453038674
NM_001457	FLNB	181.0	45.0	24.861878453038674
NM_001164318	FLNB	181.0	45.0	24.861878453038674
NM_001164319	FLNB	181.0	45.0	24.861878453038674
NR_135534	FLNB	181.0	1.0	0.5524861878453038
NM_001256560	DNASE1L3	4.0	2.0	50.0
NM_004944	DNASE1L3	4.0	2.0	50.0
NM_001315536	PDHB	11.0	3.0	27.27272727272727
NM_001173468	PDHB	11.0	2.0	18.181818181818183
NM_000925	PDHB	11.0	3.0	27.27272727272727
NR_033384	PDHB	11.0	3.0	27.27272727272727
NM_003500	ACOX2	2.0	2.0	100.0
NM_000333	ATXN7	2.0	1.0	50.0
NM_001177387	ATXN7	2.0	1.0	50.0
NM_001128149	ATXN7	2.0	0.0	0.0
NR_045697	PRICKLE2	3.0	1.0	33.33333333333333
NM_198859	PRICKLE2	3.0	2.0	66.66666666666666
NR_046701	PRICKLE2	3.0	0.0	0.0
NR_046702	PRICKLE2	3.0	0.0	0.0
NM_173471	SLC25A26	9.0	3.0	33.33333333333333
NR_028475	SLC25A26	9.0	3.0	33.33333333333333
NM_001164796	SLC25A26	9.0	3.0	33.33333333333333
NR_103826	EOGT	12.0	4.0	33.33333333333333
NM_173654	EOGT	12.0	4.0	33.33333333333333
NM_001278689	EOGT	12.0	4.0	33.33333333333333
NM_001304418	LMOD3	14.0	7.0	50.0
NM_198271	LMOD3	14.0	7.0	50.0
NM_198159	MITF	175.0	25.0	14.285714285714285
NM_001184967	MITF	175.0	25.0	14.285714285714285
NM_006722	MITF	175.0	25.0	14.285714285714285
NM_198177	MITF	175.0	25.0	14.285714285714285
NM_000248	MITF	175.0	25.0	14.285714285714285
NM_198158	MITF	175.0	25.0	14.285714285714285
NM_198178	MITF	175.0	25.0	14.285714285714285
NM_001184968	MITF	175.0	0.0	0.0
NM_001244810	FOXP1	297.0	32.0	10.774410774410773
NM_032682	FOXP1	297.0	38.0	12.794612794612794
NM_001244808	FOXP1	297.0	37.0	12.457912457912458
NM_001244816	FOXP1	297.0	38.0	12.794612794612794
NM_001244812	FOXP1	297.0	38.0	12.794612794612794
NM_001244814	FOXP1	297.0	38.0	12.794612794612794
NM_001244815	FOXP1	297.0	38.0	12.794612794612794
NM_001244813	FOXP1	297.0	38.0	12.794612794612794
NM_001012505	FOXP1	297.0	0.0	0.0
NR_126463	FOXP1	297.0	0.0	0.0
NM_021935	PROK2	12.0	6.0	50.0
NM_001126128	PROK2	12.0	6.0	50.0
NM_015009	PDZRN3	6.0	2.0	33.33333333333333
NM_001303139	PDZRN3	6.0	1.0	16.666666666666664
NM_001303140	PDZRN3	6.0	1.0	16.666666666666664
NM_001303141	PDZRN3	6.0	1.0	16.666666666666664
NM_001303142	PDZRN3	6.0	1.0	16.666666666666664
NR_046681	PDZRN3	6.0	0.0	0.0
NM_001128929	ROBO2	15.0	3.0	20.0
NM_001290040	ROBO2	15.0	3.0	20.0
NM_001290039	ROBO2	15.0	3.0	20.0
NM_001290065	ROBO2	15.0	3.0	20.0
NM_002942	ROBO2	15.0	3.0	20.0
NM_000158	GBE1	22.0	22.0	100.0
NM_014043	CHMP2B	8.0	4.0	50.0
NM_001244644	CHMP2B	8.0	4.0	50.0
NM_000306	POU1F1	33.0	16.0	48.484848484848484
NM_001122757	POU1F1	33.0	17.0	51.515151515151516
NM_000313	PROS1	52.0	26.0	50.0
NM_001314077	PROS1	52.0	26.0	50.0
NM_001174150	ARL13B	52.0	9.0	17.307692307692307
NM_182896	ARL13B	52.0	9.0	17.307692307692307
NR_033427	ARL13B	52.0	6.0	11.538461538461538
NM_001174151	ARL13B	52.0	8.0	15.384615384615385
NM_144996	ARL13B	52.0	5.0	9.615384615384617
NM_001321328	ARL13B	52.0	9.0	17.307692307692307
NR_135621	ARL13B	52.0	6.0	11.538461538461538
NR_136595	ARL6	106.0	9.0	8.49056603773585
NM_032146	ARL6	106.0	9.0	8.49056603773585
NR_103511	ARL6	106.0	9.0	8.49056603773585
NM_177976	ARL6	106.0	9.0	8.49056603773585
NR_136598	ARL6	106.0	9.0	8.49056603773585
NR_136597	ARL6	106.0	9.0	8.49056603773585
NM_001323513	ARL6	106.0	9.0	8.49056603773585
NR_136600	ARL6	106.0	9.0	8.49056603773585
NM_001278293	ARL6	106.0	9.0	8.49056603773585
NR_136601	ARL6	106.0	9.0	8.49056603773585
NM_001323514	ARL6	106.0	8.0	7.547169811320755
NR_136602	ARL6	106.0	8.0	7.547169811320755
NM_000097	CPOX	15.0	15.0	100.0
NM_001199198	TBC1D23	4.0	2.0	50.0
NM_018309	TBC1D23	4.0	2.0	50.0
NM_001007565	TFG	16.0	4.0	25.0
NM_006070	TFG	16.0	4.0	25.0
NM_001195479	TFG	16.0	4.0	25.0
NM_001195478	TFG	16.0	4.0	25.0
NM_016247	IMPG2	21.0	21.0	100.0
NM_017819	TRMT10C	2.0	2.0	100.0
NM_014415	ZBTB11	2.0	2.0	100.0
NR_024407	ZBTB11	2.0	0.0	0.0
NM_024548	CEP97	1.0	1.0	100.0
NM_001303401	CEP97	1.0	0.0	0.0
NM_018010	IFT57	1.0	1.0	100.0
NM_015480	NECTIN3	3.0	1.0	33.33333333333333
NM_001243286	NECTIN3	3.0	1.0	33.33333333333333
NM_001243288	NECTIN3	3.0	1.0	33.33333333333333
NR_134917	CD96	4.0	1.0	25.0
NM_198196	CD96	4.0	1.0	25.0
NM_005816	CD96	4.0	1.0	25.0
NM_001318889	CD96	4.0	1.0	25.0
NM_001164496	CFAP44	10.0	6.0	60.0
NM_018338	CFAP44	10.0	4.0	40.0
NR_046728	CFAP44	10.0	0.0	0.0
NM_001690	ATP6V1A	8.0	8.0	100.0
NM_015642	ZBTB20	126.0	17.0	13.492063492063492
NM_001164343	ZBTB20	126.0	17.0	13.492063492063492
NR_121662	ZBTB20	126.0	7.0	5.555555555555555
NM_001164345	ZBTB20	126.0	17.0	13.492063492063492
NM_001164344	ZBTB20	126.0	17.0	13.492063492063492
NM_001164346	ZBTB20	126.0	17.0	13.492063492063492
NM_001164347	ZBTB20	126.0	17.0	13.492063492063492
NM_001164342	ZBTB20	126.0	17.0	13.492063492063492
NR_038993	ZBTB20	126.0	0.0	0.0
NR_121661	ZBTB20	126.0	0.0	0.0
NR_126422	ZBTB20	126.0	0.0	0.0
NR_046877	ZBTB20	126.0	0.0	0.0
NM_020754	ARHGAP31	3.0	3.0	100.0
NR_046748	ARHGAP31	3.0	0.0	0.0
NR_024265	POGLUT1	12.0	6.0	50.0
NM_152305	POGLUT1	12.0	6.0	50.0
NM_000187	HGD	34.0	34.0	100.0
NR_134968	IQCB1	80.0	20.0	25.0
NM_001319107	IQCB1	80.0	21.0	26.25
NM_001023571	IQCB1	80.0	18.0	22.5
NM_001023570	IQCB1	80.0	21.0	26.25
NM_001199800	ILDR1	21.0	6.0	28.57142857142857
NM_175924	ILDR1	21.0	7.0	33.33333333333333
NM_001199799	ILDR1	21.0	8.0	38.095238095238095
NM_000388	CASR	202.0	101.0	50.0
NM_001178065	CASR	202.0	101.0	50.0
NM_005213	CSTA	4.0	4.0	100.0
NM_183357	ADCY5	19.0	11.0	57.89473684210527
NM_001199642	ADCY5	19.0	8.0	42.10526315789473
NR_038266	MYLK	53.0	0.0	0.0
NR_121654	MYLK	53.0	0.0	0.0
NM_001321309	MYLK	53.0	11.0	20.754716981132077
NM_053028	MYLK	53.0	10.0	18.867924528301888
NM_053026	MYLK	53.0	10.0	18.867924528301888
NM_053027	MYLK	53.0	11.0	20.754716981132077
NM_053025	MYLK	53.0	11.0	20.754716981132077
NM_053031	MYLK	53.0	0.0	0.0
NM_053032	MYLK	53.0	0.0	0.0
NR_046629	MYLK	53.0	0.0	0.0
NR_033437	UMPS	9.0	3.0	33.33333333333333
NM_000373	UMPS	9.0	3.0	33.33333333333333
NR_033434	UMPS	9.0	3.0	33.33333333333333
NM_021964	ZNF148	6.0	6.0	100.0
NM_144639	UROC1	4.0	2.0	50.0
NM_001165974	UROC1	4.0	2.0	50.0
NR_073375	MCM2	2.0	1.0	50.0
NM_004526	MCM2	2.0	1.0	50.0
NM_013336	SEC61A1	4.0	4.0	100.0
NM_032638	GATA2	93.0	32.0	34.40860215053764
NM_001145661	GATA2	93.0	32.0	34.40860215053764
NM_001145662	GATA2	93.0	29.0	31.182795698924732
NR_125398	GATA2	93.0	0.0	0.0
NM_004637	RAB7A	1.0	1.0	100.0
NR_033426	ACAD9	32.0	16.0	50.0
NM_014049	ACAD9	32.0	16.0	50.0
NM_000174	GP9	6.0	6.0	100.0
NM_001280545	IFT122	70.0	10.0	14.285714285714285
NM_052985	IFT122	70.0	10.0	14.285714285714285
NM_001280541	IFT122	70.0	10.0	14.285714285714285
NM_052989	IFT122	70.0	10.0	14.285714285714285
NM_018262	IFT122	70.0	10.0	14.285714285714285
NM_001280546	IFT122	70.0	10.0	14.285714285714285
NM_052990	IFT122	70.0	10.0	14.285714285714285
NM_000539	RHO	65.0	65.0	100.0
NM_001199180	ATP2C1	154.0	14.0	9.090909090909092
NM_001199182	ATP2C1	154.0	14.0	9.090909090909092
NM_001199181	ATP2C1	154.0	14.0	9.090909090909092
NM_001199179	ATP2C1	154.0	14.0	9.090909090909092
NM_001001485	ATP2C1	154.0	14.0	9.090909090909092
NM_001199183	ATP2C1	154.0	14.0	9.090909090909092
NM_001199184	ATP2C1	154.0	14.0	9.090909090909092
NM_001199185	ATP2C1	154.0	14.0	9.090909090909092
NM_014382	ATP2C1	154.0	14.0	9.090909090909092
NM_001001486	ATP2C1	154.0	14.0	9.090909090909092
NM_001001487	ATP2C1	154.0	14.0	9.090909090909092
NM_007208	MRPL3	2.0	2.0	100.0
NR_037804	NPHP3	66.0	32.0	48.484848484848484
NM_198329	UBA5	69.0	15.0	21.73913043478261
NM_024818	UBA5	69.0	15.0	21.73913043478261
NM_001321239	UBA5	69.0	12.0	17.391304347826086
NM_001320210	UBA5	69.0	15.0	21.73913043478261
NM_001321238	UBA5	69.0	12.0	17.391304347826086
NM_153240	NPHP3	66.0	33.0	50.0
NR_002811	NPHP3	66.0	1.0	1.5151515151515151
NM_003571	BFSP2	2.0	2.0	100.0
NR_135277	BFSP2	2.0	0.0	0.0
NR_135278	BFSP2	2.0	0.0	0.0
NR_135276	BFSP2	2.0	0.0	0.0
NM_001063	TF	7.0	7.0	100.0
NM_005630	SLCO2A1	10.0	10.0	100.0
NM_001042384	CEP63	12.0	3.0	25.0
NM_001042383	CEP63	12.0	3.0	25.0
NM_001042400	CEP63	12.0	3.0	25.0
NM_025180	CEP63	12.0	3.0	25.0
NM_178554	KY	3.0	3.0	100.0
NM_001178014	PCCB	96.0	48.0	50.0
NM_000532	PCCB	96.0	48.0	50.0
NM_005862	STAG1	12.0	12.0	100.0
NM_173543	DZIP1L	6.0	3.0	50.0
NM_001170538	DZIP1L	6.0	3.0	50.0
NM_012219	MRAS	18.0	4.0	22.22222222222222
NM_001252091	MRAS	18.0	2.0	11.11111111111111
NM_001085049	MRAS	18.0	4.0	22.22222222222222
NM_001252093	MRAS	18.0	2.0	11.11111111111111
NM_001252092	MRAS	18.0	2.0	11.11111111111111
NM_001252090	MRAS	18.0	4.0	22.22222222222222
NM_006219	PIK3CB	2.0	1.0	50.0
NM_001256045	PIK3CB	2.0	1.0	50.0
NM_023067	FOXL2	104.0	104.0	100.0
NM_020191	MRPS22	6.0	6.0	100.0
NM_004766	COPB2	2.0	1.0	50.0
NR_023350	COPB2	2.0	1.0	50.0
NM_001184	ATR	5.0	5.0	100.0
NM_000935	PLOD2	11.0	5.0	45.45454545454545
NM_182943	PLOD2	11.0	6.0	54.54545454545454
NM_003412	ZIC1	5.0	5.0	100.0
NM_031850	AGTR1	15.0	3.0	20.0
NM_000685	AGTR1	15.0	3.0	20.0
NM_004835	AGTR1	15.0	3.0	20.0
NM_009585	AGTR1	15.0	3.0	20.0
NM_032049	AGTR1	15.0	3.0	20.0
NM_004130	GYG1	17.0	6.0	35.294117647058826
NM_001184720	GYG1	17.0	6.0	35.294117647058826
NM_001184721	GYG1	17.0	5.0	29.411764705882355
NM_032383	HPS3	23.0	12.0	52.17391304347826
NM_001308258	HPS3	23.0	11.0	47.82608695652174
NR_046371	CP	83.0	40.0	48.19277108433735
NM_000096	CP	83.0	43.0	51.80722891566265
NM_007282	RNF13	4.0	2.0	50.0
NM_183381	RNF13	4.0	2.0	50.0
NM_052995	CLRN1	104.0	9.0	8.653846153846153
NM_174878	CLRN1	104.0	23.0	22.115384615384613
NM_001195794	CLRN1	104.0	23.0	22.115384615384613
NM_001256819	CLRN1	104.0	23.0	22.115384615384613
NR_046380	CLRN1	104.0	23.0	22.115384615384613
NR_024066	CLRN1	104.0	3.0	2.8846153846153846
NM_053002	MED12L	3.0	3.0	100.0
NM_022788	P2RY12	8.0	4.0	50.0
NM_176876	P2RY12	8.0	4.0	50.0
NM_000902	MME	40.0	10.0	25.0
NM_007287	MME	40.0	10.0	25.0
NM_007288	MME	40.0	10.0	25.0
NM_007289	MME	40.0	10.0	25.0
NM_001190992	SLC33A1	6.0	3.0	50.0
NM_004733	SLC33A1	6.0	3.0	50.0
NM_001271838	RSRC1	6.0	2.0	33.33333333333333
NM_016625	RSRC1	6.0	2.0	33.33333333333333
NM_001271834	RSRC1	6.0	2.0	33.33333333333333
NM_001308164	GFM1	66.0	22.0	33.33333333333333
NM_024996	GFM1	66.0	22.0	33.33333333333333
NM_001308166	GFM1	66.0	22.0	33.33333333333333
NM_020800	IFT80	33.0	11.0	33.33333333333333
NM_001190241	IFT80	33.0	11.0	33.33333333333333
NM_001190242	IFT80	33.0	11.0	33.33333333333333
NM_001041	SI	7.0	7.0	100.0
NR_137635	BCHE	84.0	4.0	4.761904761904762
NM_000055	BCHE	84.0	40.0	47.61904761904761
NR_137636	BCHE	84.0	40.0	47.61904761904761
NM_145859	PDCD10	48.0	16.0	33.33333333333333
NM_145860	PDCD10	48.0	16.0	33.33333333333333
NM_007217	PDCD10	48.0	16.0	33.33333333333333
NM_001122752	SERPINI1	10.0	5.0	50.0
NM_005025	SERPINI1	10.0	5.0	50.0
NM_001205194	MECOM	28.0	4.0	14.285714285714285
NM_004991	MECOM	28.0	4.0	14.285714285714285
NM_001164000	MECOM	28.0	4.0	14.285714285714285
NM_001105078	MECOM	28.0	4.0	14.285714285714285
NM_005241	MECOM	28.0	4.0	14.285714285714285
NM_001163999	MECOM	28.0	4.0	14.285714285714285
NM_001105077	MECOM	28.0	4.0	14.285714285714285
NR_001566	TERC	37.0	37.0	100.0
NM_020949	SLC7A14	4.0	4.0	100.0
NM_001278658	SLC2A2	41.0	13.0	31.70731707317073
NM_001278659	SLC2A2	41.0	14.0	34.146341463414636
NM_000340	SLC2A2	41.0	14.0	34.146341463414636
NM_001161566	TNIK	8.0	1.0	12.5
NM_001161565	TNIK	8.0	1.0	12.5
NM_001161562	TNIK	8.0	1.0	12.5
NM_001161561	TNIK	8.0	1.0	12.5
NM_001161564	TNIK	8.0	1.0	12.5
NM_001161563	TNIK	8.0	1.0	12.5
NM_001161560	TNIK	8.0	1.0	12.5
NM_015028	TNIK	8.0	1.0	12.5
NR_027767	TNIK	8.0	0.0	0.0
NM_001130081	PLD1	6.0	3.0	50.0
NM_002662	PLD1	6.0	3.0	50.0
NM_198407	GHSR	4.0	2.0	50.0
NM_004122	GHSR	4.0	2.0	50.0
NM_024665	TBL1XR1	96.0	24.0	25.0
NM_001321194	TBL1XR1	96.0	24.0	25.0
NM_001321195	TBL1XR1	96.0	24.0	25.0
NM_001321193	TBL1XR1	96.0	24.0	25.0
NM_006218	PIK3CA	70.0	70.0	100.0
NM_021629	GNB4	3.0	3.0	100.0
NM_178042	ACTL6A	3.0	1.0	33.33333333333333
NM_004301	ACTL6A	3.0	1.0	33.33333333333333
NM_177989	ACTL6A	3.0	1.0	33.33333333333333
NM_181426	CCDC39	27.0	27.0	100.0
NR_046073	DNAJC19	6.0	1.0	16.666666666666664
NR_033721	DNAJC19	6.0	1.0	16.666666666666664
NR_033722	DNAJC19	6.0	1.0	16.666666666666664
NR_033723	DNAJC19	6.0	1.0	16.666666666666664
NM_145261	DNAJC19	6.0	1.0	16.666666666666664
NM_001190233	DNAJC19	6.0	1.0	16.666666666666664
NR_075091	SOX2	30.0	0.0	0.0
NR_075092	SOX2	30.0	0.0	0.0
NR_075093	SOX2	30.0	0.0	0.0
NR_004053	SOX2	30.0	0.0	0.0
NR_075089	SOX2	30.0	0.0	0.0
NR_075090	SOX2	30.0	0.0	0.0
NM_003106	SOX2	30.0	30.0	100.0
NR_120639	MCCC1	135.0	32.0	23.703703703703706
NM_001293273	MCCC1	135.0	33.0	24.444444444444443
NM_020166	MCCC1	135.0	37.0	27.40740740740741
NR_120640	MCCC1	135.0	33.0	24.444444444444443
NM_017644	KLHL24	5.0	5.0	100.0
NM_003907	EIF2B5	23.0	23.0	100.0
NM_004423	DVL3	5.0	5.0	100.0
NM_001311198	AP2M1	3.0	1.0	33.33333333333333
NM_004068	AP2M1	3.0	1.0	33.33333333333333
NM_001025205	AP2M1	3.0	1.0	33.33333333333333
NM_001006941	ALG3	45.0	12.0	26.666666666666668
NR_024534	ALG3	45.0	12.0	26.666666666666668
NR_024533	ALG3	45.0	9.0	20.0
NM_005787	ALG3	45.0	12.0	26.666666666666668
NM_001171088	CLCN2	84.0	21.0	25.0
NM_001171087	CLCN2	84.0	19.0	22.61904761904762
NM_001171089	CLCN2	84.0	22.0	26.190476190476193
NM_004366	CLCN2	84.0	22.0	26.190476190476193
NM_001290028	THPO	20.0	2.0	10.0
NM_001290026	THPO	20.0	2.0	10.0
NM_001290022	THPO	20.0	2.0	10.0
NM_001290027	THPO	20.0	2.0	10.0
NM_001290003	THPO	20.0	2.0	10.0
NM_001289998	THPO	20.0	2.0	10.0
NM_001177598	THPO	20.0	2.0	10.0
NM_001177597	THPO	20.0	2.0	10.0
NM_001289997	THPO	20.0	2.0	10.0
NM_000460	THPO	20.0	2.0	10.0
NR_038990	EHHADH	2.0	0.0	0.0
NM_001966	EHHADH	2.0	1.0	50.0
NM_001166415	EHHADH	2.0	1.0	50.0
NM_139248	LIPH	5.0	5.0	100.0
NM_017541	CRYGS	3.0	3.0	100.0
NM_016306	DNAJB11	5.0	5.0	100.0
NM_001622	AHSG	1.0	1.0	100.0
NM_000412	HRG	1.0	1.0	100.0
NM_000893	KNG1	2.0	1.0	50.0
NM_001166451	KNG1	2.0	0.0	0.0
NM_001102416	KNG1	2.0	1.0	50.0
NM_001177800	ADIPOQ	3.0	1.0	33.33333333333333
NM_004797	ADIPOQ	3.0	1.0	33.33333333333333
NR_046662	ADIPOQ	3.0	1.0	33.33333333333333
NM_001879	MASP1	23.0	3.0	13.043478260869565
NR_033519	MASP1	23.0	9.0	39.130434782608695
NM_139125	MASP1	23.0	9.0	39.130434782608695
NM_001031849	MASP1	23.0	2.0	8.695652173913043
NM_001329964	TP63	581.0	51.0	8.777969018932874
NM_003722	TP63	581.0	51.0	8.777969018932874
NM_001114978	TP63	581.0	43.0	7.401032702237521
NM_001329144	TP63	581.0	42.0	7.228915662650602
NM_001329148	TP63	581.0	51.0	8.777969018932874
NM_001114979	TP63	581.0	33.0	5.679862306368331
NM_001114980	TP63	581.0	53.0	9.122203098106713
NM_001114981	TP63	581.0	45.0	7.74526678141136
NM_001329145	TP63	581.0	44.0	7.573149741824441
NM_001329149	TP63	581.0	44.0	7.573149741824441
NM_001329146	TP63	581.0	49.0	8.433734939759036
NM_001329150	TP63	581.0	40.0	6.884681583476763
NM_001114982	TP63	581.0	35.0	6.024096385542169
NM_001134418	P3H2	15.0	7.0	46.666666666666664
NM_018192	P3H2	15.0	8.0	53.333333333333336
NR_126419	P3H2	15.0	0.0	0.0
NM_021101	CLDN1	3.0	3.0	100.0
NM_006580	CLDN16	19.0	19.0	100.0
NM_004113	FGF12	4.0	2.0	50.0
NM_021032	FGF12	4.0	2.0	50.0
NR_046596	FGF12	4.0	0.0	0.0
NR_046598	FGF12	4.0	0.0	0.0
NM_130837	OPA1	592.0	75.0	12.66891891891892
NM_130834	OPA1	592.0	75.0	12.66891891891892
NM_130836	OPA1	592.0	75.0	12.66891891891892
